id_siniestro,nro_victimas,fecha,franja_hora,tipo_calle,comuna,longitud,latitud,vehiculo_victima,vehiculo_acusado,rol,sexo,edad,gravedad,year,month,quarter,semester,id_victima
LC-2019-0513046,1,2019-08-17,5,,6,-58.435875,-34.626049,,,,masculino,22,leve,2019,8,3,2,1
LC-2019-0513136,2,2019-08-17,4,,1,-58.380691,-34.617644,,,,masculino,24,leve,2019,8,3,2,1
LC-2019-0513136,2,2019-08-17,4,,1,-58.380691,-34.617644,,,,masculino,38,leve,2019,8,3,2,2
LC-2019-0513163,3,2019-08-17,9,,12,-58.499244,-34.566588,,,,masculino,3,leve,2019,8,3,2,1
LC-2019-0513163,3,2019-08-17,9,,12,-58.499244,-34.566588,,,,masculino,7,leve,2019,8,3,2,2
LC-2019-0513163,3,2019-08-17,9,,12,-58.499244,-34.566588,,,,femenino,69,leve,2019,8,3,2,3
LC-2019-0513197,1,2019-08-17,8,,1,-58.389399,-34.604217,,,,masculino,23,leve,2019,8,3,2,1
LC-2019-0513215,2,2019-08-17,10,,15,-58.44348,-34.585401,,,,masculino,34,leve,2019,8,3,2,1
LC-2019-0513215,2,2019-08-17,10,,15,-58.44348,-34.585401,,,,masculino,22,leve,2019,8,3,2,2
LC-2019-0513293,1,2019-08-17,12,,5,-58.417781,-34.624506,,,,femenino,35,leve,2019,8,3,2,1
LC-2019-0513298,1,2019-08-17,12,,4,-58.369679,-34.646724,,,,femenino,27,leve,2019,8,3,2,1
LC-2019-0513417,1,2019-08-17,13,,3,-58.405269,-34.604127,,,,masculino,22,leve,2019,8,3,2,1
LC-2019-0513502,1,2019-08-17,14,,8,-58.482442,-34.688129,,,,femenino,42,leve,2019,8,3,2,1
LC-2019-0513573,1,2019-08-17,16,,9,-58.475131,-34.660742,,,,masculino,26,leve,2019,8,3,2,1
LC-2019-0513717,1,2019-08-17,16,,2,-58.391962,-34.595838,,,,masculino,46,leve,2019,8,3,2,1
LC-2019-0513756,1,2019-08-17,17,,9,-58.528659,-34.64597,,,,masculino,22,leve,2019,8,3,2,1
LC-2019-0514010,1,2019-08-17,20,,15,-58.442723,-34.593667,,,,masculino,25,leve,2019,8,3,2,1
LC-2019-0514080,1,2019-08-17,21,,12,-58.478237,-34.557224,,,,masculino,34,leve,2019,8,3,2,1
LC-2019-0514102,4,2019-08-17,22,,3,-58.401334,-34.627453,,,,femenino,24,leve,2019,8,3,2,1
LC-2019-0514102,4,2019-08-17,22,,3,-58.401334,-34.627453,,,,femenino,36,leve,2019,8,3,2,2
LC-2019-0514102,4,2019-08-17,22,,3,-58.401334,-34.627453,,,,femenino,40,leve,2019,8,3,2,3
LC-2019-0514102,4,2019-08-17,22,,3,-58.401334,-34.627453,,,,femenino,,leve,2019,8,3,2,4
LC-2019-0513058,1,2019-08-17,7,,,,,,,,masculino,32,grave,2019,8,3,2,1
LC-2019-0514160,1,2019-08-18,23,,5,-58.416403,-34.631357,,,,masculino,21,leve,2019,8,3,2,1
LC-2019-0514262,2,2019-08-18,2,,,,,,,,femenino,52,leve,2019,8,3,2,1
LC-2019-0514262,2,2019-08-18,2,,,,,,,,masculino,29,leve,2019,8,3,2,2
LC-2019-0514290,1,2019-08-18,2,,15,-58.458475,-34.604491,,,,masculino,23,leve,2019,8,3,2,1
LC-2019-0514431,1,2019-08-18,7,,7,-58.433139,-34.651867,,,,masculino,64,leve,2019,8,3,2,1
LC-2019-0514432,1,2019-08-18,7,,9,-58.478674,-34.640531,,,,masculino,31,leve,2019,8,3,2,1
LC-2019-0514481,6,2019-08-18,10,,3,-58.398958,-34.609624,,,,masculino,21,leve,2019,8,3,2,1
LC-2019-0514481,6,2019-08-18,10,,3,-58.398958,-34.609624,,,,masculino,22,leve,2019,8,3,2,2
LC-2019-0514481,6,2019-08-18,10,,3,-58.398958,-34.609624,,,,femenino,43,leve,2019,8,3,2,3
LC-2019-0514481,6,2019-08-18,10,,3,-58.398958,-34.609624,,,,masculino,44,leve,2019,8,3,2,4
LC-2019-0514481,6,2019-08-18,10,,3,-58.398958,-34.609624,,,,femenino,,leve,2019,8,3,2,5
LC-2019-0514481,6,2019-08-18,10,,3,-58.398958,-34.609624,,,,masculino,27,leve,2019,8,3,2,6
LC-2019-0514647,1,2019-08-18,12,,8,-58.440664,-34.666626,moto,,,femenino,40,leve,2019,8,3,2,1
LC-2019-0514723,1,2019-08-18,14,,6,-58.43646,-34.618299,,,,masculino,,leve,2019,8,3,2,1
LC-2019-0514885,1,2019-08-18,17,,3,-58.395532,-34.626785,,,,masculino,26,leve,2019,8,3,2,1
LC-2019-0514926,1,2019-08-18,17,,9,-58.507937,-34.666514,,,,femenino,28,leve,2019,8,3,2,1
LC-2019-0514958,1,2019-08-18,17,,12,-58.481638,-34.572748,,,,masculino,18,leve,2019,8,3,2,1
LC-2019-0515052,1,2019-08-18,20,,14,-58.410086,-34.589056,,,,masculino,35,leve,2019,8,3,2,1
LC-2019-0515062,1,2019-08-18,20,,2,-58.391726,-34.584756,,,,masculino,2,leve,2019,8,3,2,1
LC-2019-0515065,2,2019-08-18,18,,3,-58.411235,-34.602059,,,,masculino,35,leve,2019,8,3,2,1
LC-2019-0515065,2,2019-08-18,18,,3,-58.411235,-34.602059,,,,masculino,57,leve,2019,8,3,2,2
LC-2019-0515092,3,2019-08-18,19,,9,-58.517471,-34.661982,,,,femenino,37,leve,2019,8,3,2,1
LC-2019-0515092,3,2019-08-18,19,,9,-58.517471,-34.661982,,,,femenino,39,leve,2019,8,3,2,2
LC-2019-0515092,3,2019-08-18,19,,9,-58.517471,-34.661982,,,,femenino,45,leve,2019,8,3,2,3
LC-2019-0515120,2,2019-08-18,20,,12,-58.490436,-34.583403,,,,masculino,34,leve,2019,8,3,2,1
LC-2019-0515120,2,2019-08-18,20,,12,-58.490436,-34.583403,,,,masculino,37,leve,2019,8,3,2,2
LC-2019-0515121,1,2019-08-18,19,,1,-58.369526,-34.613582,,,,masculino,36,leve,2019,8,3,2,1
LC-2019-0515135,1,2019-08-18,20,,6,-58.445412,-34.607789,,,,masculino,22,leve,2019,8,3,2,1
